TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx1	SIRV1	57919.95307	51881.63853	54394.30229	58477.54904	48952.81269	53711.24506
BambuTx2	SIRV1	14141.44928	11187.73724	15803.04759	14629.0693	13124.06705	13089.60975
BambuTx3	SIRV2	1329.20126	2887.17936	1195.43783	1379.58404	2969.49279	1626.03293
BambuTx4	SIRV3	1094.78834	78434.35054	80089.6201	1092.25496	68146.98404	1098.29142
BambuTx5	SIRV4	29.69232	3176.91081	1129.46611	27.27786	2518.25076	38.73484
BambuTx6	SIRV5	63941.53856	75301.16019	78506.52409	62928.45675	69483.27456	61954.4375
BambuTx7	SIRV5	1820.55086	48290.68887	54080.14396	1563.26359	44264.62924	1584.25217
BambuTx8	SIRV5	4126.3823	7238.76172	4589.97754	3925.24638	10009.09365	4705.09592
BambuTx9	SIRV6	1292.30724	66116.07646	72430.83427	1262.10121	63572.88033	1180.88382
BambuTx10	BambuGene4	0.74992	1.08346	0.72382	0.16608	0.33402	0.61136
BambuTx11	BambuGene4	0.37496	0.15478	0	0	0.25051	0
BambuTx12	SIRV3	1318.67045	79077.2839	81389.76162	1321.85981	82763.96713	1354.58065
BambuTx13	BambuGene1	0.9374	3.09559	2.68847	0.83039	3.92469	0.61136
BambuTx14	BambuGene1	0	0.30956	0.31021	0	0.0835	0.17467
BambuTx15	BambuGene2	886.09498	145.69747	1.43773	0.55152	10.32291	1.0748
BambuTx16	BambuGene3	0	42343.09798	0.13361	0	2480.20836	0
BambuTx17	BambuGene3	0	69.83188	19.73849	0.49824	44.47377	0
BambuTx18	BambuGene3	0	7005.97946	51823.04903	0	9535.65557	0
BambuTx19	BambuGene4	0	0.92868	0.72382	0	0.33402	0
BambuTx20	BambuGene4	1.31235	14.39448	22.02479	1.49471	25.80276	0.87337
BambuTx21	BambuGene4	19.12288	31.72976	52.73541	23.91538	48.51587	25.415
BambuTx22	BambuGene2	910.75729	1499.15224	4736.44723	0.60711	1886.81216	1235.39565
BambuTx23	BambuGene2	886.09498	1650.48385	89.93609	3587.09087	159.41972	1235.39565
BambuTx24	BambuGene2	886.09498	3330.61478	1147.51408	0.55152	2875.02866	301.25128
BambuTx25	BambuGene3	0	1073.66232	11.3244	0	3.08259	0
BambuTx26	BambuGene3	0	1.72098	1820.8556	0	1678.28625	0
BambuTx27	BambuGene3	0	1.07431	1.84314	0	13595.6572	0
BambuTx28	BambuGene4	0	0	0.72382	0	0	0
BambuTx29	BambuGene1	0	0	0	0.49824	0	0
BambuTx30	BambuGene3	0	7853.19023	5544.19307	0	20920.30711	120.17541
SIRV102	SIRV1	21056.36695	37518.82104	39730.68724	21505.96198	42823.78117	21426.39584
SIRV106	SIRV1	30446.60845	24972.2011	18888.84301	31017.8763	34890.49846	34250.52869
SIRV109	SIRV1	16.87313	548.53795	172.06219	17.93653	304.62313	12.92584
SIRV201	SIRV2	3832.63459	3004.48339	3140.61363	3658.93622	2555.9105	3030.37469
SIRV202	SIRV2	59798.96943	859.27611	600.91319	53233.61649	506.17917	44083.62795
SIRV205	SIRV2	0	107.17828	0	0	0	0
SIRV206	SIRV2	14.06126	8.51307	3.10208	5.48123	3.75779	5.41527
SIRV301	SIRV3	82987.28961	43031.08093	44906.4862	81684.54152	36371.81121	77987.91506
